dataTimestamp,familyLoadPower,familyLoadPowerStr,name,warningInfoData,inverterTemperature,inverterTemperatureUnit,batteryPower,batteryPowerStr,batteryCapacitySoc,psum,psumStr,iPv1,iPv2,iPv3,iPv4,uPv1,uPv2,uPv3,uPv4,timeStr,bypassLoadPower,bypassLoadPowerStr
1707571569846,0,kW,,512,25.2,℃,-2.008,kW,85,-0.018,kW,0,0,0,0,0,0,0,0,2024-02-10 22:26:09,,
1707571734406,0,kW,,512,25.2,℃,-1.853,kW,85,-0.011,kW,0,0,0,0,0,0,0,0,2024-02-10 22:28:54,,
1707571803123,0,kW,,512,25.2,℃,-1.776,kW,85,-0.059,kW,0,0,0,0,0,0,0,0,2024-02-10 22:30:03,,
1707571851449,0,kW,,512,25.2,℃,-1.776,kW,85,-0.037,kW,0,0,0,0,0,0,0,0,2024-02-10 22:30:51,,
1707571869883,0,kW,,512,25.2,℃,-1.814,kW,85,-0.027,kW,0,0,0,0,0,0,0,0,2024-02-10 22:31:09,,
1707572103148,0,kW,,512,25.2,℃,-1.89,kW,85,-0.05,kW,0,0,0,0,0,0,0,0,2024-02-10 22:35:03,,
1707572169915,0,kW,,512,25.2,℃,-1.967,kW,84,-0.031,kW,0,0,0,0,0,0,0,0,2024-02-10 22:36:09,,
1707572332222,0,kW,,512,25.2,℃,-1.774,kW,84,-0.025,kW,0,0,0,0,0,0,0,0,2024-02-10 22:38:52,,
1707572403388,0,kW,,512,25.2,℃,-1.773,kW,84,-0.075,kW,0,0,0,0,0,0,0,0,2024-02-10 22:40:03,,
1707572452451,0,kW,,512,25.2,℃,-1.773,kW,84,-0.052,kW,0,0,0,0,0,0,0,0,2024-02-10 22:40:52,,
1707572469950,0,kW,,512,25.1,℃,-1.811,kW,84,0.055,kW,0,0,0,0,0,0,0,0,2024-02-10 22:41:09,,
1707572703112,0,kW,,512,25.1,℃,-1.771,kW,84,-0.063,kW,0,0,0,0,0,0,0,0,2024-02-10 22:45:03,,
1707572769880,0,kW,,512,25.1,℃,-1.771,kW,84,-0.046,kW,0,0,0,0,0,0,0,0,2024-02-10 22:46:09,,
1707572933414,0,kW,,512,25,℃,-1.81,kW,84,-0.011,kW,0,0,0,0,0,0,0,0,2024-02-10 22:48:53,,
1707573003045,0,kW,,512,25,℃,-1.771,kW,84,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-10 22:50:03,,
1707573052505,0,kW,,512,25,℃,-1.77,kW,84,-0.014,kW,0,0,0,0,0,0,0,0,2024-02-10 22:50:52,,
1707573070015,0,kW,,512,25,℃,-1.808,kW,84,-0.015,kW,0,0,0,0,0,0,0,0,2024-02-10 22:51:10,,
1707573303183,0,kW,,512,25,℃,-1.846,kW,83,-0.066,kW,0,0,0,0,0,0,0,0,2024-02-10 22:55:03,,
1707573369843,0,kW,,512,25,℃,-1.807,kW,83,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-10 22:56:09,,
1707573532676,0,kW,,512,25,℃,-1.807,kW,83,-0.005,kW,0,0,0,0,0,0,0,0,2024-02-10 22:58:52,,
1707573603430,0,kW,,512,25,℃,-1.768,kW,83,-0.113,kW,0,0,0,0,0,0,0,0,2024-02-10 23:00:03,,
1707573650425,0,kW,,512,25,℃,-1.768,kW,83,0.045,kW,0,0,0,0,0,0,0,0,2024-02-10 23:00:50,,
1707573669878,0,kW,,512,25,℃,-1.729,kW,83,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-10 23:01:09,,
1707573903248,0,kW,,512,24.7,℃,-1.613,kW,83,-0.05,kW,0,0,0,0,0,0,0,0,2024-02-10 23:05:03,,
1707573969913,0,kW,,512,24.7,℃,-1.574,kW,83,-0.071,kW,0,0,0,0,0,0,0,0,2024-02-10 23:06:09,,
1707574132112,0,kW,,512,24.7,℃,-1.69,kW,83,0.035,kW,0,0,0,0,0,0,0,0,2024-02-10 23:08:52,,
1707574203490,0,kW,,512,24.6,℃,-1.612,kW,83,-0.056,kW,0,0,0,0,0,0,0,0,2024-02-10 23:10:03,,
1707574252639,0,kW,,512,24.6,℃,-1.574,kW,82,-0.007,kW,0,0,0,0,0,0,0,0,2024-02-10 23:10:52,,
1707574269964,0,kW,,512,24.6,℃,-1.65,kW,82,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-10 23:11:09,,
1707574503105,0,kW,,512,24.5,℃,-1.611,kW,82,-0.266,kW,0,0,0,0,0,0,0,0,2024-02-10 23:15:03,,
1707574569877,0,kW,,512,24.5,℃,-1.764,kW,82,0,kW,0,0,0,0,0,0,0,0,2024-02-10 23:16:09,,
1707574732590,0,kW,,512,24.6,℃,-1.84,kW,82,-0.007,kW,0,0,0,0,0,0,0,0,2024-02-10 23:18:52,,
1707574803461,0,kW,,512,24.5,℃,-1.61,kW,82,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-10 23:20:03,,
1707574852302,0,kW,,512,24.5,℃,-1.533,kW,82,-0.052,kW,0,0,0,0,0,0,0,0,2024-02-10 23:20:52,,
1707574869912,0,kW,,512,24.5,℃,-1.648,kW,82,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-10 23:21:09,,
1707575103182,0,kW,,512,24.3,℃,-1.532,kW,82,-0.021,kW,0,0,0,0,0,0,0,0,2024-02-10 23:25:03,,
1707575169848,0,kW,,512,24.3,℃,-1.532,kW,82,-0.052,kW,0,0,0,0,0,0,0,0,2024-02-10 23:26:09,,
1707575332555,0,kW,,512,24.3,℃,-1.494,kW,81,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-10 23:28:52,,
1707575403416,0,kW,,512,24.3,℃,-1.532,kW,81,-0.06,kW,0,0,0,0,0,0,0,0,2024-02-10 23:30:03,,
1707575451241,0,kW,,512,24.3,℃,-1.684,kW,81,-0.017,kW,0,0,0,0,0,0,0,0,2024-02-10 23:30:51,,
1707575463850,0,kW,,512,24.3,℃,-1.57,kW,81,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-10 23:31:03,,
1707575572586,0,kW,,512,24.3,℃,-1.569,kW,81,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-10 23:32:52,,
1707575703249,0,kW,,512,24.3,℃,-1.607,kW,81,-0.07,kW,0,0,0,0,0,0,0,0,2024-02-10 23:35:03,,
1707575769911,0,kW,,512,24.2,℃,-1.645,kW,81,0.041,kW,0,0,0,0,0,0,0,0,2024-02-10 23:36:09,,
1707575932521,0,kW,,512,24.2,℃,-1.683,kW,81,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-10 23:38:52,,
1707576003280,0,kW,,512,24.2,℃,-1.53,kW,81,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-10 23:40:03,,
1707576052330,0,kW,,512,24.1,℃,-1.606,kW,81,-0.054,kW,0,0,0,0,0,0,0,0,2024-02-10 23:40:52,,
1707576071581,0,kW,,512,24.1,℃,-1.682,kW,81,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-10 23:41:11,,
1707576292664,0,kW,,512,24.1,℃,-1.682,kW,80,0.031,kW,0,0,0,0,0,0,0,0,2024-02-10 23:44:52,,
1707576307407,0,kW,,512,24.1,℃,-1.605,kW,80,-0.018,kW,0,0,0,0,0,0,0,0,2024-02-10 23:45:07,,
1707576370173,0,kW,,512,24.1,℃,-1.567,kW,80,-0.002,kW,0,0,0,0,0,0,0,0,2024-02-10 23:46:10,,
1707576532385,0,kW,,512,24.1,℃,-1.528,kW,80,-0.056,kW,0,0,0,0,0,0,0,0,2024-02-10 23:48:52,,
1707576604882,0,kW,,512,24.1,℃,-1.528,kW,80,-0.056,kW,0,0,0,0,0,0,0,0,2024-02-10 23:50:04,,
1707576652500,0,kW,,512,24.1,℃,-1.642,kW,80,-0.009,kW,0,0,0,0,0,0,0,0,2024-02-10 23:50:52,,
1707576669906,0,kW,,512,24.1,℃,-1.718,kW,80,0.042,kW,0,0,0,0,0,0,0,0,2024-02-10 23:51:09,,
1707576903280,0,kW,,512,24.1,℃,-1.603,kW,80,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-10 23:55:03,,
1707576969840,0,kW,,512,24.1,℃,-1.679,kW,80,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-10 23:56:09,,
1707577132350,0,kW,,512,24.1,℃,-1.717,kW,80,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-10 23:58:52,,
1707577203516,0,kW,,512,24.1,℃,-1.678,kW,80,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 0:00:03,,
1707577251444,0,kW,,512,24.1,℃,-1.678,kW,80,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-11 0:00:51,,
1707577269874,0.139,kW,,512,24.1,℃,-1.678,kW,79,-0.027,kW,0,0,0,0,0,0,0,0,2024-02-11 0:01:09,,
1707577503038,0,kW,,512,24.1,℃,-1.601,kW,79,-0.076,kW,0,0,0,0,0,0,0,0,2024-02-11 0:05:03,,
1707577569854,0,kW,,512,24.1,℃,-1.828,kW,79,0.036,kW,0,0,0,0,0,0,0,0,2024-02-11 0:06:09,,
1707577732313,0,kW,,512,24.1,℃,-1.638,kW,79,-0.011,kW,0,0,0,0,0,0,0,0,2024-02-11 0:08:52,,
1707577803695,0,kW,,512,24.1,℃,-1.828,kW,79,-0.01,kW,0,0,0,0,0,0,0,0,2024-02-11 0:10:03,,
1707577852532,0,kW,,512,24.2,℃,-1.714,kW,79,-0.038,kW,0,0,0,0,0,0,0,0,2024-02-11 0:10:52,,
1707577869940,0,kW,,512,24.2,℃,-1.599,kW,79,-0.068,kW,0,0,0,0,0,0,0,0,2024-02-11 0:11:09,,
1707578103412,0,kW,,512,24.1,℃,-1.599,kW,79,-0.022,kW,0,0,0,0,0,0,0,0,2024-02-11 0:15:03,,
1707578170078,0,kW,,512,24.1,℃,-1.636,kW,78,-0.056,kW,0,0,0,0,0,0,0,0,2024-02-11 0:16:10,,
1707578332793,0,kW,,512,24.1,℃,-1.636,kW,78,-0.012,kW,0,0,0,0,0,0,0,0,2024-02-11 0:18:52,,
1707578403447,0,kW,,512,24.1,℃,-1.674,kW,78,-0.036,kW,0,0,0,0,0,0,0,0,2024-02-11 0:20:03,,
1707578452909,0,kW,,512,24.1,℃,-1.636,kW,78,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 0:20:52,,
1707578469906,0,kW,,512,24.1,℃,-1.635,kW,78,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-11 0:21:09,,
1707578703390,0,kW,,512,24.1,℃,-1.748,kW,78,-0.073,kW,0,0,0,0,0,0,0,0,2024-02-11 0:25:03,,
1707578769835,0,kW,,512,24.1,℃,-1.748,kW,78,0.014,kW,0,0,0,0,0,0,0,0,2024-02-11 0:26:09,,
1707578932451,0,kW,,512,24.1,℃,-1.748,kW,78,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-11 0:28:52,,
1707579003719,0,kW,,512,24.1,℃,-1.596,kW,78,-0.073,kW,0,0,0,0,0,0,0,0,2024-02-11 0:30:03,,
1707579051334,0,kW,,512,24,℃,-1.633,kW,78,-0.01,kW,0,0,0,0,0,0,0,0,2024-02-11 0:30:51,,
1707579069972,0,kW,,512,24.1,℃,-1.671,kW,77,-0.063,kW,0,0,0,0,0,0,0,0,2024-02-11 0:31:09,,
1707579303139,0,kW,,512,24,℃,-1.708,kW,77,0.041,kW,0,0,0,0,0,0,0,0,2024-02-11 0:35:03,,
1707579369799,0,kW,,512,24,℃,-1.897,kW,77,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 0:36:09,,
1707579532826,0,kW,,512,24,℃,-1.631,kW,77,-0.002,kW,0,0,0,0,0,0,0,0,2024-02-11 0:38:52,,
1707579603175,0,kW,,512,24,℃,-1.593,kW,77,-0.013,kW,0,0,0,0,0,0,0,0,2024-02-11 0:40:03,,
1707579669937,0,kW,,512,23.9,℃,-1.631,kW,77,0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 0:41:09,,
1707579903205,0.228,kW,,512,23.9,℃,-1.592,kW,77,0.03,kW,0,0,0,0,0,0,0,0,2024-02-11 0:45:03,,
1707579969869,0,kW,,512,23.9,℃,-1.63,kW,76,-0.061,kW,0,0,0,0,0,0,0,0,2024-02-11 0:46:09,,
1707580132484,0,kW,,512,23.9,℃,-1.554,kW,76,-0.014,kW,0,0,0,0,0,0,0,0,2024-02-11 0:48:52,,
1707580203341,0,kW,,512,23.9,℃,-1.667,kW,76,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 0:50:03,,
1707580252601,0,kW,,512,23.9,℃,-1.553,kW,76,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 0:50:52,,
1707580269910,0,kW,,512,23.9,℃,-1.591,kW,76,0,kW,0,0,0,0,0,0,0,0,2024-02-11 0:51:09,,
1707580503907,0,kW,,512,23.8,℃,-1.514,kW,76,-0.084,kW,0,0,0,0,0,0,0,0,2024-02-11 0:55:03,,
1707580569838,0,kW,,512,23.8,℃,-1.552,kW,76,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-11 0:56:09,,
1707580732651,0,kW,,512,23.7,℃,-1.59,kW,76,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 0:58:52,,
1707580803514,0,kW,,512,23.7,℃,-1.514,kW,76,-0.007,kW,0,0,0,0,0,0,0,0,2024-02-11 1:00:03,,
1707580851335,0,kW,,512,23.7,℃,-1.589,kW,76,-0.059,kW,0,0,0,0,0,0,0,0,2024-02-11 1:00:51,,
1707580871919,0,kW,,512,23.7,℃,-1.853,kW,76,-0.012,kW,0,0,0,0,0,0,0,0,2024-02-11 1:01:11,,
1707581103137,0,kW,,512,23.9,℃,-1.777,kW,75,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 1:05:03,,
1707581169799,0,kW,,512,23.9,℃,-1.625,kW,75,-0.018,kW,0,0,0,0,0,0,0,0,2024-02-11 1:06:09,,
1707581332718,0,kW,,512,23.8,℃,-1.625,kW,75,-0.071,kW,0,0,0,0,0,0,0,0,2024-02-11 1:08:52,,
1707581403173,0,kW,,512,23.8,℃,-1.738,kW,75,0.023,kW,0,0,0,0,0,0,0,0,2024-02-11 1:10:03,,
1707581469832,0,kW,,512,23.8,℃,-1.7,kW,75,-0.002,kW,0,0,0,0,0,0,0,0,2024-02-11 1:11:09,,
1707581703101,0,kW,,512,23.8,℃,-1.888,kW,75,-0.114,kW,0,0,0,0,0,0,0,0,2024-02-11 1:15:03,,
1707581769866,0,kW,,512,23.8,℃,-1.774,kW,75,0.004,kW,0,0,0,0,0,0,0,0,2024-02-11 1:16:09,,
1707581932478,0,kW,,512,23.8,℃,-1.661,kW,75,-0.061,kW,0,0,0,0,0,0,0,0,2024-02-11 1:18:52,,
1707582003139,0,kW,,512,23.8,℃,-1.698,kW,74,-0.005,kW,0,0,0,0,0,0,0,0,2024-02-11 1:20:03,,
1707582052800,0,kW,,512,23.8,℃,-1.923,kW,74,-0.01,kW,0,0,0,0,0,0,0,0,2024-02-11 1:20:52,,
1707582070004,0,kW,,512,23.9,℃,-1.622,kW,74,-0.065,kW,0,0,0,0,0,0,0,0,2024-02-11 1:21:10,,
1707582303373,0,kW,,512,23.8,℃,-1.697,kW,74,-0.011,kW,0,0,0,0,0,0,0,0,2024-02-11 1:25:03,,
1707582369832,0.265,kW,,512,23.7,℃,-1.697,kW,74,-0.082,kW,0,0,0,0,0,0,0,0,2024-02-11 1:26:09,,
1707582532341,0,kW,,512,23.7,℃,-1.696,kW,74,0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 1:28:52,,
1707582603103,0,kW,,512,23.7,℃,-1.658,kW,74,-0.107,kW,0,0,0,0,0,0,0,0,2024-02-11 1:30:03,,
1707582651329,0,kW,,512,23.7,℃,-1.77,kW,74,0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 1:30:51,,
1707582669866,0,kW,,512,23.7,℃,-1.695,kW,74,-0.007,kW,0,0,0,0,0,0,0,0,2024-02-11 1:31:09,,
1707582903338,0,kW,,512,23.7,℃,-1.957,kW,73,0.031,kW,0,0,0,0,0,0,0,0,2024-02-11 1:35:03,,
1707582969897,0,kW,,512,23.7,℃,-2.032,kW,73,0.011,kW,0,0,0,0,0,0,0,0,2024-02-11 1:36:09,,
1707583132306,0,kW,,512,23.7,℃,-1.656,kW,73,-0.053,kW,0,0,0,0,0,0,0,0,2024-02-11 1:38:52,,
1707583202860,0,kW,,512,23.7,℃,-1.882,kW,73,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-11 1:40:02,,
1707583252629,0,kW,,512,23.7,℃,-1.58,kW,73,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-11 1:40:52,,
1707583269830,0,kW,,512,23.7,℃,-1.618,kW,73,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 1:41:09,,
1707583503202,0,kW,,512,23.7,℃,-1.73,kW,73,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 1:45:03,,
1707583569865,0,kW,,512,23.7,℃,-1.729,kW,73,0.048,kW,0,0,0,0,0,0,0,0,2024-02-11 1:46:09,,
1707583732075,0,kW,,512,23.7,℃,-1.616,kW,73,0.04,kW,0,0,0,0,0,0,0,0,2024-02-11 1:48:52,,
1707583803237,0,kW,,512,23.7,℃,-1.578,kW,73,-0.091,kW,0,0,0,0,0,0,0,0,2024-02-11 1:50:03,,
1707583852592,0,kW,,512,23.6,℃,-1.654,kW,73,-0.055,kW,0,0,0,0,0,0,0,0,2024-02-11 1:50:52,,
1707583869905,0,kW,,512,23.6,℃,-1.578,kW,72,-0.054,kW,0,0,0,0,0,0,0,0,2024-02-11 1:51:09,,
1707584092311,0,kW,,512,23.6,℃,-1.615,kW,72,-0.034,kW,0,0,0,0,0,0,0,0,2024-02-11 1:54:52,,
1707584106643,0,kW,,512,23.6,℃,-1.69,kW,72,0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 1:55:06,,
1707584169829,0,kW,,512,23.5,℃,-1.577,kW,72,-0.045,kW,0,0,0,0,0,0,0,0,2024-02-11 1:56:09,,
1707584332646,0,kW,,512,23.5,℃,-1.577,kW,72,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-11 1:58:52,,
1707584404117,0,kW,,512,23.6,℃,-1.876,kW,72,-0.064,kW,0,0,0,0,0,0,0,0,2024-02-11 2:00:04,,
1707584451738,0,kW,,512,23.6,℃,-1.651,kW,72,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-11 2:00:51,,
1707584469863,0,kW,,512,23.6,℃,-1.65,kW,72,-0.018,kW,0,0,0,0,0,0,0,0,2024-02-11 2:01:09,,
1707584703438,0,kW,,512,23.6,℃,-1.575,kW,72,-0.054,kW,0,0,0,0,0,0,0,0,2024-02-11 2:05:03,,
1707584769797,0,kW,,512,23.5,℃,-1.575,kW,71,-0.055,kW,0,0,0,0,0,0,0,0,2024-02-11 2:06:09,,
1707584932303,0,kW,,512,23.5,℃,-1.649,kW,71,-0.01,kW,0,0,0,0,0,0,0,0,2024-02-11 2:08:52,,
1707585003164,0,kW,,512,23.5,℃,-1.649,kW,71,-0.002,kW,0,0,0,0,0,0,0,0,2024-02-11 2:10:03,,
1707585052625,0,kW,,512,23.5,℃,-1.648,kW,71,-0.005,kW,0,0,0,0,0,0,0,0,2024-02-11 2:10:52,,
1707585069929,0,kW,,512,23.5,℃,-1.611,kW,71,-0.01,kW,0,0,0,0,0,0,0,0,2024-02-11 2:11:09,,
1707585303505,0,kW,,512,23.5,℃,-1.685,kW,71,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-11 2:15:03,,
1707585369862,0,kW,,512,23.4,℃,-1.535,kW,71,0,kW,0,0,0,0,0,0,0,0,2024-02-11 2:16:09,,
1707585532980,0,kW,,512,23.4,℃,-1.498,kW,71,0.033,kW,0,0,0,0,0,0,0,0,2024-02-11 2:18:52,,
1707585603338,0,kW,,512,23.5,℃,-1.646,kW,71,-0.016,kW,0,0,0,0,0,0,0,0,2024-02-11 2:20:03,,
1707585652596,0,kW,,512,23.4,℃,-1.87,kW,71,-0.045,kW,0,0,0,0,0,0,0,0,2024-02-11 2:20:52,,
1707585669895,0,kW,,512,23.4,℃,-1.721,kW,71,0.055,kW,0,0,0,0,0,0,0,0,2024-02-11 2:21:09,,
1707585903272,0,kW,,512,23.3,℃,-1.533,kW,70,-0.025,kW,0,0,0,0,0,0,0,0,2024-02-11 2:25:03,,
1707585969826,0,kW,,512,23.3,℃,-1.533,kW,70,-0.1,kW,0,0,0,0,0,0,0,0,2024-02-11 2:26:09,,
1707586132335,0,kW,,512,23.3,℃,-1.607,kW,70,-0.005,kW,0,0,0,0,0,0,0,0,2024-02-11 2:28:52,,
1707586203710,0,kW,,512,23.3,℃,-1.57,kW,70,-0.057,kW,0,0,0,0,0,0,0,0,2024-02-11 2:30:03,,
1707586251334,0,kW,,512,23.3,℃,-1.607,kW,70,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 2:30:51,,
1707586269860,0,kW,,512,23.3,℃,-1.606,kW,70,-0.052,kW,0,0,0,0,0,0,0,0,2024-02-11 2:31:09,,
1707586503129,0,kW,,512,23.3,℃,-1.68,kW,70,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-11 2:35:03,,
1707586569997,0,kW,,512,23.3,℃,-1.605,kW,70,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 2:36:09,,
1707586732713,0,kW,,512,23.3,℃,-1.642,kW,70,-0.007,kW,0,0,0,0,0,0,0,0,2024-02-11 2:38:52,,
1707586803268,0,kW,,512,23.3,℃,-1.605,kW,69,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-11 2:40:03,,
1707586852520,0,kW,,512,23.3,℃,-1.754,kW,69,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-11 2:40:52,,
1707586869927,0,kW,,512,23.3,℃,-1.753,kW,69,-0.302,kW,0,0,0,0,0,0,0,0,2024-02-11 2:41:09,,
1707587103199,0,kW,,512,23.3,℃,-1.64,kW,69,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-11 2:45:03,,
1707587169860,0,kW,,512,23.3,℃,-1.64,kW,69,-0.058,kW,0,0,0,0,0,0,0,0,2024-02-11 2:46:09,,
1707587336261,0,kW,,512,23.3,℃,-1.64,kW,69,-0.065,kW,0,0,0,0,0,0,0,0,2024-02-11 2:48:56,,
1707587403344,0,kW,,512,23.3,℃,-1.676,kW,69,-0.011,kW,0,0,0,0,0,0,0,0,2024-02-11 2:50:03,,
1707587452484,0,kW,,512,23.3,℃,-1.714,kW,69,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 2:50:52,,
1707587469894,0,kW,,512,23.3,℃,-1.639,kW,69,-0.051,kW,0,0,0,0,0,0,0,0,2024-02-11 2:51:09,,
1707587702855,0,kW,,512,23.3,℃,-1.675,kW,68,-0.054,kW,0,0,0,0,0,0,0,0,2024-02-11 2:55:02,,
1707587769824,0,kW,,512,23.3,℃,-1.712,kW,68,-0.002,kW,0,0,0,0,0,0,0,0,2024-02-11 2:56:09,,
1707587932642,0,kW,,512,23.3,℃,-1.823,kW,68,-0.095,kW,0,0,0,0,0,0,0,0,2024-02-11 2:58:52,,
1707588003509,0,kW,,512,23.3,℃,-1.674,kW,68,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 3:00:03,,
1707588051118,0,kW,,512,23.3,℃,-1.674,kW,68,-0.055,kW,0,0,0,0,0,0,0,0,2024-02-11 3:00:51,,
1707588069863,0,kW,,512,23.3,℃,-0.633,kW,68,-0.02,kW,0,0,0,0,0,0,0,0,2024-02-11 3:01:09,,
1707588303233,0,kW,,512,22.4,℃,-0.373,kW,68,-0.124,kW,0,0,0,0,0,0,0,0,2024-02-11 3:05:03,,
1707588369891,0,kW,,512,22.2,℃,-1.043,kW,68,-0.102,kW,0,0,0,0,0,0,0,0,2024-02-11 3:06:09,,
1707588532711,0.101,kW,,512,22.1,℃,-0.149,kW,68,-0.043,kW,0,0,0,0,0,0,0,0,2024-02-11 3:08:52,,
1707588603052,0.057,kW,,512,21.9,℃,-0.633,kW,68,-0.063,kW,0,0,0,0,0,0,0,0,2024-02-11 3:10:03,,
1707588652620,0.487,kW,,512,21.8,℃,-0.782,kW,68,-0.029,kW,0,0,0,0,0,0,0,0,2024-02-11 3:10:52,,
1707588669926,0,kW,,512,21.8,℃,-0.671,kW,68,-0.075,kW,0,0,0,0,0,0,0,0,2024-02-11 3:11:09,,
1707588903093,0,kW,,512,21.4,℃,-0.112,kW,68,-0.142,kW,0,0,0,0,0,0,0,0,2024-02-11 3:15:03,,
1707588969857,0,kW,,512,21.4,℃,-0.782,kW,68,-0.054,kW,0,0,0,0,0,0,0,0,2024-02-11 3:16:09,,
1707589132471,0.123,kW,,512,21.4,℃,-0.037,kW,68,0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 3:18:52,,
1707589203332,0,kW,,512,21.2,℃,-0.633,kW,68,0,kW,0,0,0,0,0,0,0,0,2024-02-11 3:20:03,,
1707589253609,0,kW,,512,21.2,℃,-0.037,kW,68,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 3:20:53,,
1707589269891,0,kW,,512,21.1,℃,-0.708,kW,68,-0.087,kW,0,0,0,0,0,0,0,0,2024-02-11 3:21:09,,
1707589503060,0,kW,,512,21,℃,-0.149,kW,68,0,kW,0,0,0,0,0,0,0,0,2024-02-11 3:25:03,,
1707589569823,0,kW,,512,21,℃,-0.819,kW,68,-0.075,kW,0,0,0,0,0,0,0,0,2024-02-11 3:26:09,,
1707589732332,0,kW,,512,20.9,℃,-0.708,kW,67,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-11 3:28:52,,
1707589803399,0.077,kW,,512,20.8,℃,-0.149,kW,67,-0.118,kW,0,0,0,0,0,0,0,0,2024-02-11 3:30:03,,
1707589851528,0,kW,,512,20.8,℃,-1.042,kW,67,-0.06,kW,0,0,0,0,0,0,0,0,2024-02-11 3:30:51,,
1707589869856,0.09,kW,,512,20.8,℃,-0.41,kW,67,0.035,kW,0,0,0,0,0,0,0,0,2024-02-11 3:31:09,,
1707590103126,0,kW,,512,20.8,℃,-0.782,kW,67,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 3:35:03,,
1707590169891,0.117,kW,,512,20.7,℃,-0.261,kW,67,-0.358,kW,0,0,0,0,0,0,0,0,2024-02-11 3:36:09,,
1707590332607,0,kW,,0,20.8,℃,0,kW,0,-0.592,kW,0,0,0,0,0,0,0,0,2024-02-11 3:38:52,,
1707590403364,0,kW,,512,20.5,℃,-1.202,kW,86,-0.063,kW,0,0,0,0,0,0,0,0,2024-02-11 3:40:03,,
1707590452310,0.102,kW,,512,20.6,℃,0,kW,86,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-11 3:40:52,,
1707590469923,0,kW,,512,20.6,℃,-1.008,kW,86,-0.039,kW,0,0,0,0,0,0,0,0,2024-02-11 3:41:09,,
1707590702987,0,kW,,512,20.6,℃,-0.31,kW,86,-0.055,kW,0,0,0,0,0,0,0,0,2024-02-11 3:45:02,,
1707590769855,0.058,kW,,512,20.6,℃,-0.039,kW,86,0.001,kW,0,0,0,0,0,0,0,0,2024-02-11 3:46:09,,
1707590932467,0,kW,,512,20.6,℃,-0.427,kW,86,0,kW,0,0,0,0,0,0,0,0,2024-02-11 3:48:52,,
1707591003533,0,kW,,512,20.5,℃,-1.432,kW,86,-0.071,kW,0,0,0,0,0,0,0,0,2024-02-11 3:50:03,,
1707591052280,0,kW,,512,20.8,℃,-1.508,kW,86,-0.059,kW,0,0,0,0,0,0,0,0,2024-02-11 3:50:52,,
1707591069894,0.056,kW,,512,20.9,℃,-1.97,kW,86,0.363,kW,0,0,0,0,0,0,0,0,2024-02-11 3:51:09,,
